ID	Fold	Predicted
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj30-l1.qa97	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj31-l1.qa100	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj33-l1.qa97	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj33-l1.qa98	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj34-l1.qa92	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj34-l1.qa93	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj35-l1.qa100	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj35-l1.qa101	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj35-l1.qa102	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj35-l1.qa103	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj36-l1.qa105	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj38-l1.qa93	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj39-l1.qa116	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj39-l1.qa117	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj40-l1.qa109	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj43-l1.qa107	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj43-l1.qa108	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj43-l1.qa109	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj45-l1.qa94	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj45-l1.qa95	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj46-l1.qa107	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj47-l1.qa121	0	partially_correct_incomplete
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj48-l1.qa95	0	partially_correct_incomplete
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb1-l1.qa81	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb2-l1.qa89	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb3-l1.qa96	0	non_domain
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb4-l1.qa81	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb5-l1.qa91	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb7-l1.qa81	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb9-l1.qa84	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb11-l1.qa83	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb12-l1.qa84	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb13-l1.qa82	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb15-l1.qa83	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb16-l1.qa83	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb18-l1.qa90	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb19-l1.qa86	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb20-l1.qa92	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb24-l1.qa87	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb25-l1.qa83	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb26-l1.qa81	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb29-l1.qa84	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb30-l1.qa81	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb31-l1.qa81	0	partially_correct_incomplete
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb32-l1.qa83	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb34-l1.qa81	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb35-l1.qa81	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb36-l1.qa81	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb37-l1.qa81	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb38-l1.qa82	0	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb40-l1.qa81	0	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb41-l1.qa82	0	partially_correct_incomplete
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb42-l1.qa82	0	correct
