ID	Fold	Actual	Predicted
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbjb21-l1.qa135	8	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj15-l2.qa51	8	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj47-l2.qa54	8	contradictory	irrelevant
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj29-l1.qa227	8	contradictory	irrelevant
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj46-l1.qa241	8	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb6-l2.qa94	8	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj43-l1.qa181	8	contradictory	contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj38-l1.qa187	8	contradictory	contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj19-l1.qa225	8	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb38-l1.qa145	8	contradictory	contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj36-l1.qa197	8	contradictory	correct
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj19-l1.qa279	8	contradictory	contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb15-l1.qa179	8	contradictory	non_domain
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj43-l2.qa74	8	contradictory	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb4-l2.qa102	8	contradictory	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj43-l1.qa39	8	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_4.sbj34-l1.qa47	8	contradictory	partially_correct_incomplete
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj45-l1.qa139	8	contradictory	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY5.sbjb21-l1.qa139	8	contradictory	contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb31-l1.qa146	8	contradictory	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj35-l2.qa53	8	contradictory	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbjb30-l2.qa68	8	contradictory	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj22-l2.qa45	8	contradictory	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj26-l2.qa43	8	contradictory	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbj46-l1.qa104	8	contradictory	non_domain
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj35-l1.qa204	8	contradictory	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_X_Q.sbj22-l1.qa52	8	contradictory	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa224	8	contradictory	correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj46-l1.qa153	8	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj14-l1.qa177	8	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbj29-l2.qa94	8	contradictory	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbjb32-l1.qa142	8	contradictory	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_WHY_Q.sbj46-l2.qa113	8	contradictory	irrelevant
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj24-l1.qa203	8	contradictory	contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb2-l1.qa157	8	contradictory	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb21-l1.qa174	8	contradictory	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb35-l1.qa160	8	contradictory	contradictory
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbjb29-l2.qa54	8	contradictory	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbjb28-l2.qa44	8	contradictory	contradictory
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj42-l1.qa47	8	contradictory	contradictory
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb25-l1.qa123	8	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbj39-l1.qa189	8	contradictory	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_4.sbj22-l1.qa65	8	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbj13-l1.qa101	8	contradictory	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbj34-l2.qa97	8	contradictory	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbjb10-l1.qa137	8	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_HYBRID_EXPLAIN_Q2.sbj19-l2.qa173	8	contradictory	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb32-l1.qa34	8	contradictory	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj24-l1.qa246	8	contradictory	contradictory
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbjb41-l1.qa183	8	contradictory	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj15-l2.qa49	8	contradictory	contradictory
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj24-l1.qa198	8	contradictory	contradictory
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q2.sbjb24-l2.qa59	8	contradictory	partially_correct_incomplete
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj24-l1.qa150	8	contradictory	non_domain
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb25-l2.qa43	8	contradictory	contradictory
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj22-l1.qa241	8	contradictory	partially_correct_incomplete
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj13-l1.qa252	8	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb3-l2.qa98	8	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj45-l1.qa35	8	contradictory	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_4.sbjb10-l1.qa42	8	contradictory	contradictory
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbj26-l2.qa95	8	contradictory	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbjb21-l1.qa176	8	contradictory	contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb25-l1.qa165	8	contradictory	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbj11-l2.qa108	8	contradictory	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa217	8	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj40-l1.qa250	8	contradictory	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbjb11-l1.qa43	8	contradictory	contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb25-l1.qa167	8	contradictory	non_domain
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj26-l2.qa97	8	contradictory	correct
SwitchesBulbsSeries-SWITCH_OPEN_EXPLAIN_Q.sbjb1-l1.qa63	8	contradictory	partially_correct_incomplete
FaultFinding-VOLTAGE_DIFF_DISCUSS_2_Q.sbj36-l1.qa196	8	contradictory	contradictory
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbjb27-l2.qa112	8	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbjb24-l2.qa58	8	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj34-l2.qa100	8	contradictory	correct
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj34-l1.qa213	8	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj11-l1.qa68	8	contradictory	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_5.sbjb6-l1.qa43	8	contradictory	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj35-l1.qa226	8	contradictory	contradictory
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_WHY_Q.sbjb6-l2.qa87	8	contradictory	contradictory
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj46-l1.qa237	8	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb25-l2.qa91	8	contradictory	correct
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj13-l1.qa253	8	contradictory	partially_correct_incomplete
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbjb28-l1.qa75	8	contradictory	non_domain
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb40-l1.qa160	8	contradictory	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbjb6-l2.qa90	8	contradictory	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj40-l1.qa179	8	contradictory	partially_correct_incomplete
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_PARALLEL_EXPLAIN_Q2.sbj19-l2.qa168	8	contradictory	correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbjb32-l1.qa122	8	contradictory	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj30-l1.qa159	8	contradictory	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_X_Q.sbj13-l1.qa51	8	irrelevant	contradictory
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbjb24-l1.qa124	8	irrelevant	irrelevant
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj26-l1.qa164	8	irrelevant	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj18-l1.qa50	8	irrelevant	contradictory
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj23-l1.qa137	8	irrelevant	contradictory
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbjb1-l1.qa186	8	irrelevant	partially_correct_incomplete
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj27-l1.qa149	8	irrelevant	irrelevant
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj18-l1.qa51	8	irrelevant	contradictory
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj19-l2.qa153	8	irrelevant	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj19-l2.qa161	8	irrelevant	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj15-l2.qa140	8	irrelevant	partially_correct_incomplete
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj11-l2.qa48	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj34-l2.qa84	9	partially_correct_incomplete	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj36-l2.qa136	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj37-l2.qa47	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbj26-l2.qa90	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbjb28-l2.qa78	9	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj9-l1.qa216	9	partially_correct_incomplete	correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj3-l1.qa214	9	partially_correct_incomplete	contradictory
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj31-l1.qa233	9	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj30-l1.qa209	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj40-l2.qa51	9	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj39-l1.qa259	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbjb28-l2.qa76	9	partially_correct_incomplete	contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbj31-l1.qa221	9	partially_correct_incomplete	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj24-l1.qa51	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbjb40-l2.qa68	9	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbjb26-l1.qa180	9	partially_correct_incomplete	contradictory
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbjb34-l1.qa180	9	partially_correct_incomplete	correct
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj22-l1.qa156	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj3-l1.qa50	9	partially_correct_incomplete	contradictory
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbjb25-l1.qa185	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj46-l2.qa142	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb35-l2.qa96	9	partially_correct_incomplete	correct
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj30-l1.qa37	9	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj18-l1.qa203	9	partially_correct_incomplete	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbj47-l1.qa118	9	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-VOLTAGE_DEFINE_Q.sbj37-l1.qa204	9	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-VOLTAGE_DEFINE_Q.sbj23-l1.qa204	9	partially_correct_incomplete	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj11-l2.qa133	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj36-l2.qa74	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj30-l2.qa69	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj28-l2.qa105	9	partially_correct_incomplete	correct
FaultFinding-OTHER_TERMINAL_STATE_EXPLAIN_Q.sbj13-l1.qa159	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj22-l1.qa42	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb40-l2.qa42	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q1.sbj36-l2.qa86	9	partially_correct_incomplete	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbjb32-l1.qa43	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj43-l2.qa46	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbjb6-l2.qa113	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbjb18-l2.qa103	9	partially_correct_incomplete	irrelevant
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj35-l2.qa128	9	partially_correct_incomplete	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbjb7-l1.qa160	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbjb10-l2.qa56	9	partially_correct_incomplete	contradictory
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbjb20-l1.qa34	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj13-l2.qa130	9	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj27-l1.qa212	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj10-l1.qa44	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbjb5-l2.qa42	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbjb25-l2.qa55	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj24-l2.qa45	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj14-l2.qa43	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbjb12-l2.qa112	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_PARALLEL_EXPLAIN_Q2.sbj24-l2.qa139	9	partially_correct_incomplete	correct
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj48-l1.qa135	9	partially_correct_incomplete	contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbjb19-l1.qa179	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbjb19-l2.qa68	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj19-l2.qa154	9	partially_correct_incomplete	irrelevant
FaultFinding-VOLTAGE_INCOMPLETE_CIRCUIT_2_Q.sbj14-l1.qa234	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj22-l2.qa93	9	partially_correct_incomplete	correct
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbjb2-l1.qa191	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-OPT1_EXPLAIN_Q2.sbj9-l2.qa74	9	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-VOLTAGE_DEFINE_Q.sbj19-l1.qa276	9	partially_correct_incomplete	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj26-l1.qa66	9	partially_correct_incomplete	contradictory
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY6.sbj22-l1.qa186	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj27-l2.qa110	9	partially_correct_incomplete	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj30-l1.qa193	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbj24-l2.qa61	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbjb13-l2.qa112	9	partially_correct_incomplete	correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj45-l1.qa216	9	partially_correct_incomplete	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbj30-l1.qa212	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj39-l2.qa54	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_4.sbj10-l1.qa62	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q1.sbj45-l2.qa44	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbjb24-l2.qa82	9	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-BURNED_BULB_LOCATE_EXPLAIN_Q.sbj3-l1.qa221	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbj47-l2.qa55	9	partially_correct_incomplete	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj33-l2.qa136	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q3.sbjb39-l2.qa44	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj45-l2.qa89	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj13-l1.qa45	9	partially_correct_incomplete	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbj28-l1.qa209	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj19-l2.qa141	9	partially_correct_incomplete	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_X_Q.sbjb19-l1.qa40	9	partially_correct_incomplete	contradictory
SwitchesBulbsParallel-OPT2_EXPLAIN_Q.sbj12-l2.qa135	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj39-l2.qa135	9	partially_correct_incomplete	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q1.sbjb32-l2.qa54	9	partially_correct_incomplete	contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb36-l1.qa173	9	partially_correct_incomplete	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj37-l1.qa45	9	partially_correct_incomplete	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj36-l1.qa53	9	partially_correct_incomplete	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj27-l1.qa206	9	partially_correct_incomplete	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj35-l2.qa125	9	partially_correct_incomplete	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj15-l2.qa146	9	partially_correct_incomplete	partially_correct_incomplete
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj29-l1.qa174	9	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY5.sbjb3-l1.qa160	9	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj18-l2.qa98	9	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY3.sbj8-l1.qa187	9	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj8-l2.qa123	9	correct	correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa228	9	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_X_Q.sbj27-l1.qa51	9	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_X_Q.sbj43-l1.qa50	9	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY1.sbj3-l1.qa161	9	correct	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj23-l2.qa119	9	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_PARALLEL_EXPLAIN_Q2.sbjb20-l2.qa119	9	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbj19-l1.qa212	9	correct	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbjb11-l2.qa43	9	correct	contradictory
SwitchesBulbsSeries-CONDITIONS_FOR_BULB_TO_LIGHT.sbj9-l1.qa43	9	correct	correct
SwitchesBulbsSeries-DAMAGED_BUILD_EXPLAIN_Q.sbj45-l1.qa83	9	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj45-l1.qa46	9	correct	correct
SwitchesBulbsParallel-PARALLEL_SWITCH_EXPLAIN_Q2.sbj10-l2.qa47	9	correct	correct
FaultFinding-VOLTAGE_GAP_EXPLAIN_WHY4.sbj48-l1.qa162	9	correct	correct
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q3.sbj36-l2.qa61	9	correct	partially_correct_incomplete
FaultFinding-TERMINAL_STATE_EXPLAIN_Q.sbj11-l1.qa164	9	correct	partially_correct_incomplete
SwitchesBulbsParallel-SWITCH_TABLE_EXPLAIN_Q2.sbj48-l2.qa63	9	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj45-l2.qa100	9	correct	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q1.sbj9-l2.qa101	9	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbj40-l2.qa99	9	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q2.sbj38-l2.qa87	9	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj39-l2.qa106	9	correct	correct
SwitchesBulbsParallel-BURNED_BULB_PARALLEL_EXPLAIN_Q3.sbj11-l2.qa89	9	correct	correct
SwitchesBulbsParallel-GIVE_CIRCUIT_TYPE_PARALLEL_EXPLAIN_Q2.sbjb21-l2.qa119	9	correct	correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY6.sbj48-l1.qa204	9	correct	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_X_Q.sbj15-l1.qa68	9	correct	correct
